date,symbol,yahoo_ticker,close_price,source,close,ret_1d,sma_50,sma_200,ema_20,rsi_14,macd,macd_signal,macd_hist,atr_14,vol_20,high_252,dist_to_52w_high,peak_close,drawdown,vol_sma_20,vol_spike,trend_long,rsi_state
2026-02-06,LWL,LWL-N0000.CM,50.0,weekly,50.0,,,,50.0,,0.0,0.0,0.0,,,,,50.0,0.0,,,DOWN,NORMAL
2026-02-06,MADU,MADU-N0000.CM,9.9,weekly,9.9,,,,9.9,,0.0,0.0,0.0,,,,,9.9,0.0,,,DOWN,NORMAL
2026-02-06,MAL,MAL-X0000.CM,37.5,weekly,37.5,,,,37.5,,0.0,0.0,0.0,,,,,37.5,0.0,,,DOWN,NORMAL
2026-02-06,MARA,MARA-N0000.CM,4.1,weekly,4.1,,,,4.1,,0.0,0.0,0.0,,,,,4.1,0.0,,,DOWN,NORMAL
2026-02-06,MASK,MASK-N0000.CM,30.0,weekly,30.0,,,,30.0,,0.0,0.0,0.0,,,,,30.0,0.0,,,DOWN,NORMAL
2026-02-06,MBSL,MBSL-N0000.CM,5.4,weekly,5.4,,,,5.4,,0.0,0.0,0.0,,,,,5.4,0.0,,,DOWN,NORMAL
2026-02-06,MCPL,MCPL-N0000.CM,28.0,weekly,28.0,,,,28.0,,0.0,0.0,0.0,,,,,28.0,0.0,,,DOWN,NORMAL
2026-02-06,MDL,MDL-N0000.CM,8.5,weekly,8.5,,,,8.5,,0.0,0.0,0.0,,,,,8.5,0.0,,,DOWN,NORMAL
2026-02-06,MEL,MEL-N0000.CM,2.0,weekly,2.0,,,,2.0,,0.0,0.0,0.0,,,,,2.0,0.0,,,DOWN,NORMAL
2026-02-06,MELS,MELS-N0000.CM,83.0,weekly,83.0,,,,83.0,,0.0,0.0,0.0,,,,,83.0,0.0,,,DOWN,NORMAL
2026-02-06,MERC,MERC-N0000.CM,2600.0,weekly,2600.0,,,,2600.0,,0.0,0.0,0.0,,,,,2600.0,0.0,,,DOWN,NORMAL
2026-02-06,MFPE,,12.8,weekly,12.8,,,,12.8,,0.0,0.0,0.0,,,,,12.8,0.0,,,DOWN,NORMAL
2026-02-06,MGT,MGT-N0000.CM,45.0,weekly,45.0,,,,45.0,,0.0,0.0,0.0,,,,,45.0,0.0,,,DOWN,NORMAL
2026-02-06,MHDL,MHDL-N0000.CM,2.9,weekly,2.9,,,,2.9,,0.0,0.0,0.0,,,,,2.9,0.0,,,DOWN,NORMAL
2026-02-06,MRH,MRH-N0000.CM,13.3,weekly,13.3,,,,13.3,,0.0,0.0,0.0,,,,,13.3,0.0,,,DOWN,NORMAL
2026-02-06,MSL,MSL-N0000.CM,175.0,weekly,175.0,,,,175.0,,0.0,0.0,0.0,,,,,175.0,0.0,,,DOWN,NORMAL
2026-02-06,MULL,MULL-N0000.CM,1.1,weekly,1.1,,,,1.1,,0.0,0.0,0.0,,,,,1.1,0.0,,,DOWN,NORMAL
2026-02-06,NAMU,NAMU-N0000.CM,339.5,weekly,339.5,,,,339.5,,0.0,0.0,0.0,,,,,339.5,0.0,,,DOWN,NORMAL
2026-02-06,NDB,NDB-N0000.CM,71.0,weekly,71.0,,,,71.0,,0.0,0.0,0.0,,,,,71.0,0.0,,,DOWN,NORMAL
2026-02-06,NEH,NEH-N0000.CM,2168.5,weekly,2168.5,,,,2168.5,,0.0,0.0,0.0,,,,,2168.5,0.0,,,DOWN,NORMAL
2026-02-06,NHL,NHL-N0000.CM,3.9,weekly,3.9,,,,3.9,,0.0,0.0,0.0,,,,,3.9,0.0,,,DOWN,NORMAL
2026-02-06,NTB,NTB-N0000.CM,121.0,weekly,121.0,,,,121.0,,0.0,0.0,0.0,,,,,121.0,0.0,,,DOWN,NORMAL
2026-02-06,ODEL,ODEL-N0000.CM,12.5,weekly,12.5,,,,12.5,,0.0,0.0,0.0,,,,,12.5,0.0,,,DOWN,NORMAL
2026-02-06,OFEQ,OFEQ-N0000.CM,97.0,weekly,97.0,,,,97.0,,0.0,0.0,0.0,,,,,97.0,0.0,,,DOWN,NORMAL
2026-02-06,ONAL,ONAL-N0000.CM,24.2,weekly,24.2,,,,24.2,,0.0,0.0,0.0,,,,,24.2,0.0,,,DOWN,NORMAL
2026-02-06,OSEA,OSEA-N0000.CM,17.0,weekly,17.0,,,,17.0,,0.0,0.0,0.0,,,,,17.0,0.0,,,DOWN,NORMAL
2026-02-06,PABC,PABC-N0000.CM,20.0,weekly,20.0,,,,20.0,,0.0,0.0,0.0,,,,,20.0,0.0,,,DOWN,NORMAL
2026-02-06,PACK,PACK-N0000.CM,13.2,weekly,13.2,,,,13.2,,0.0,0.0,0.0,,,,,13.2,0.0,,,DOWN,NORMAL
2026-02-06,PALM,PALM-N0000.CM,43.0,weekly,43.0,,,,43.0,,0.0,0.0,0.0,,,,,43.0,0.0,,,DOWN,NORMAL
2026-02-06,PAP,PAP-N0000.CM,4.0,weekly,4.0,,,,4.0,,0.0,0.0,0.0,,,,,4.0,0.0,,,DOWN,NORMAL
2026-02-06,PARA,PARA-N0000.CM,51.0,weekly,51.0,,,,51.0,,0.0,0.0,0.0,,,,,51.0,0.0,,,DOWN,NORMAL
2026-02-06,PARQ,PARQ-N0000.CM,20.0,weekly,20.0,,,,20.0,,0.0,0.0,0.0,,,,,20.0,0.0,,,DOWN,NORMAL
2026-02-06,PEG,PEG-N0000.CM,26.1,weekly,26.1,,,,26.1,,0.0,0.0,0.0,,,,,26.1,0.0,,,DOWN,NORMAL
2026-02-06,PHAR,PHAR-N0000.CM,47.1,weekly,47.1,,,,47.1,,0.0,0.0,0.0,,,,,47.1,0.0,,,DOWN,NORMAL
2026-02-06,PINS,PINS-N0000.CM,21.1,weekly,21.1,,,,21.1,,0.0,0.0,0.0,,,,,21.1,0.0,,,DOWN,NORMAL
2026-02-06,PKME,,162.25,weekly,162.25,,,,162.25,,0.0,0.0,0.0,,,,,162.25,0.0,,,DOWN,NORMAL
2026-02-06,PLC,PLC-N0000.CM,12.1,weekly,12.1,,,,12.1,,0.0,0.0,0.0,,,,,12.1,0.0,,,DOWN,NORMAL
2026-02-06,PLR,PLR-N0000.CM,8.0,weekly,8.0,,,,8.0,,0.0,0.0,0.0,,,,,8.0,0.0,,,DOWN,NORMAL
2026-02-06,PMB,PMB-N0000.CM,5.0,weekly,5.0,,,,5.0,,0.0,0.0,0.0,,,,,5.0,0.0,,,DOWN,NORMAL
2026-02-06,RAL,RAL-N0000.CM,3.59747,weekly,3.59747,,,,3.59747,,0.0,0.0,0.0,,,,,3.59747,0.0,,,DOWN,NORMAL
2026-02-06,RCH,RCH-N0000.CM,106.0,weekly,106.0,,,,106.0,,0.0,0.0,0.0,,,,,106.0,0.0,,,DOWN,NORMAL
2026-02-06,RCL,RCL-N0000.CM,31.9,weekly,31.9,,,,31.9,,0.0,0.0,0.0,,,,,31.9,0.0,,,DOWN,NORMAL
2026-02-06,REEF,REEF-N0000.CM,4.6,weekly,4.6,,,,4.6,,0.0,0.0,0.0,,,,,4.6,0.0,,,DOWN,NORMAL
2026-02-06,RENU,RENU-N0000.CM,350.0,weekly,350.0,,,,350.0,,0.0,0.0,0.0,,,,,350.0,0.0,,,DOWN,NORMAL
2026-02-06,REXP,REXP-N0000.CM,433.0,weekly,433.0,,,,433.0,,0.0,0.0,0.0,,,,,433.0,0.0,,,DOWN,NORMAL
2026-02-06,RFL,RFL-N0000.CM,28.6,weekly,28.6,,,,28.6,,0.0,0.0,0.0,,,,,28.6,0.0,,,DOWN,NORMAL
2026-02-06,RGEM,RGEM-N0000.CM,106.0,weekly,106.0,,,,106.0,,0.0,0.0,0.0,,,,,106.0,0.0,,,DOWN,NORMAL
2026-02-06,RHL,RHL-X0000.CM,11.4,weekly,11.4,,,,11.4,,0.0,0.0,0.0,,,,,11.4,0.0,,,DOWN,NORMAL
2026-02-06,RHTL,RHTL-N0000.CM,24.0,weekly,24.0,,,,24.0,,0.0,0.0,0.0,,,,,24.0,0.0,,,DOWN,NORMAL
2026-02-06,RICH,RICH-N0000.CM,19.8,weekly,19.8,,,,19.8,,0.0,0.0,0.0,,,,,19.8,0.0,,,DOWN,NORMAL
2026-02-06,RIL,RIL-N0000.CM,7.4,weekly,7.4,,,,7.4,,0.0,0.0,0.0,,,,,7.4,0.0,,,DOWN,NORMAL
2026-02-06,RPBH,RPBH-N0000.CM,29.8,weekly,29.8,,,,29.8,,0.0,0.0,0.0,,,,,29.8,0.0,,,DOWN,NORMAL
2026-02-06,RWSL,RWSL-N0000.CM,7.0,weekly,7.0,,,,7.0,,0.0,0.0,0.0,,,,,7.0,0.0,,,DOWN,NORMAL
2026-02-06,SAMP,SAMP-N0000.CM,75.9,weekly,75.9,,,,75.9,,0.0,0.0,0.0,,,,,75.9,0.0,,,DOWN,NORMAL
2026-02-06,SCAP,SCAP-N0000.CM,6.5,weekly,6.5,,,,6.5,,0.0,0.0,0.0,,,,,6.5,0.0,,,DOWN,NORMAL
2026-02-06,SDB,SDB-N0000.CM,30.4,weekly,30.4,,,,30.4,,0.0,0.0,0.0,,,,,30.4,0.0,,,DOWN,NORMAL
2026-02-06,SDF,SDF-N0000.CM,13.0,weekly,13.0,,,,13.0,,0.0,0.0,0.0,,,,,13.0,0.0,,,DOWN,NORMAL
2026-02-06,SEMB,SEMB-X0000.CM,0.3,weekly,0.3,,,,0.3,,0.0,0.0,0.0,,,,,0.3,0.0,,,DOWN,NORMAL
2026-02-06,SERV,SERV-N0000.CM,10.0,weekly,10.0,,,,10.0,,0.0,0.0,0.0,,,,,10.0,0.0,,,DOWN,NORMAL
2026-02-06,SEYB,SEYB-X0000.CM,35.0,weekly,35.0,,,,35.0,,0.0,0.0,0.0,,,,,35.0,0.0,,,DOWN,NORMAL
2026-02-06,SFCL,SFCL-N0000.CM,375.25,weekly,375.25,,,,375.25,,0.0,0.0,0.0,,,,,375.25,0.0,,,DOWN,NORMAL
2026-02-06,SFIN,SFIN-N0000.CM,16.0,weekly,16.0,,,,16.0,,0.0,0.0,0.0,,,,,16.0,0.0,,,DOWN,NORMAL
2026-02-06,SHAW,SHAW-N0000.CM,88.9,weekly,88.9,,,,88.9,,0.0,0.0,0.0,,,,,88.9,0.0,,,DOWN,NORMAL
2026-02-06,SHL,SHL-N0000.CM,8.8,weekly,8.8,,,,8.8,,0.0,0.0,0.0,,,,,8.8,0.0,,,DOWN,NORMAL
2026-02-06,SHOT,SHOT-X0000.CM,9.3,weekly,9.3,,,,9.3,,0.0,0.0,0.0,,,,,9.3,0.0,,,DOWN,NORMAL
2026-02-06,SIGV,SIGV-N0000.CM,38.3,weekly,38.3,,,,38.3,,0.0,0.0,0.0,,,,,38.3,0.0,,,DOWN,NORMAL
2026-02-06,SIL,SIL-N0000.CM,149.0,weekly,149.0,,,,149.0,,0.0,0.0,0.0,,,,,149.0,0.0,,,DOWN,NORMAL
2026-02-06,SING,SING-N0000.CM,35.5,weekly,35.5,,,,35.5,,0.0,0.0,0.0,,,,,35.5,0.0,,,DOWN,NORMAL
2026-02-06,SINH,SINH-N0000.CM,2.4,weekly,2.4,,,,2.4,,0.0,0.0,0.0,,,,,2.4,0.0,,,DOWN,NORMAL
2026-02-06,SINS,SINS-N0000.CM,15.3,weekly,15.3,,,,15.3,,0.0,0.0,0.0,,,,,15.3,0.0,,,DOWN,NORMAL
2026-02-06,SIRA,SIRA-N0000.CM,10.7,weekly,10.7,,,,10.7,,0.0,0.0,0.0,,,,,10.7,0.0,,,DOWN,NORMAL
2026-02-06,SLND,SLND-N0000.CM,1334.75,weekly,1334.75,,,,1334.75,,0.0,0.0,0.0,,,,,1334.75,0.0,,,DOWN,NORMAL
2026-02-06,SLTL,SLTL-N0000.CM,71.1,weekly,71.1,,,,71.1,,0.0,0.0,0.0,,,,,71.1,0.0,,,DOWN,NORMAL
2026-02-06,SMOT,SMOT-N0000.CM,230.0,weekly,230.0,,,,230.0,,0.0,0.0,0.0,,,,,230.0,0.0,,,DOWN,NORMAL
2026-02-06,SOY,SOY-N0000.CM,850.0,weekly,850.0,,,,850.0,,0.0,0.0,0.0,,,,,850.0,0.0,,,DOWN,NORMAL
2026-02-06,SPEN,SPEN-N0000.CM,125.0,weekly,125.0,,,,125.0,,0.0,0.0,0.0,,,,,125.0,0.0,,,DOWN,NORMAL
2026-02-06,STAF,STAF-N0000.CM,34.8,weekly,34.8,,,,34.8,,0.0,0.0,0.0,,,,,34.8,0.0,,,DOWN,NORMAL
2026-02-06,SUN,SUN-N0000.CM,61.5,weekly,61.5,,,,61.5,,0.0,0.0,0.0,,,,,61.5,0.0,,,DOWN,NORMAL
2026-02-06,SWAD,,15000.0,weekly,15000.0,,,,15000.0,,0.0,0.0,0.0,,,,,15000.0,0.0,,,DOWN,NORMAL
2026-02-06,TAFL,TAFL-N0000.CM,303.5,weekly,303.5,,,,303.5,,0.0,0.0,0.0,,,,,303.5,0.0,,,DOWN,NORMAL
2026-02-06,TAJ,TAJ-N0000.CM,18.2,weekly,18.2,,,,18.2,,0.0,0.0,0.0,,,,,18.2,0.0,,,DOWN,NORMAL
2026-02-06,TANG,TANG-N0000.CM,63.9,weekly,63.9,,,,63.9,,0.0,0.0,0.0,,,,,63.9,0.0,,,DOWN,NORMAL
2026-02-06,TAP,TAP-N0000.CM,12.4,weekly,12.4,,,,12.4,,0.0,0.0,0.0,,,,,12.4,0.0,,,DOWN,NORMAL
2026-02-06,TESS,TESS-X0000.CM,0.7,weekly,0.7,,,,0.7,,0.0,0.0,0.0,,,,,0.7,0.0,,,DOWN,NORMAL
2026-02-06,TILE,TILE-N0000.CM,50.0,weekly,50.0,,,,50.0,,0.0,0.0,0.0,,,,,50.0,0.0,,,DOWN,NORMAL
2026-02-06,TJL,TJL-N0000.CM,39.5,weekly,39.5,,,,39.5,,0.0,0.0,0.0,,,,,39.5,0.0,,,DOWN,NORMAL
2026-02-06,TKYO,TKYO-X0000.CM,42.0,weekly,42.0,,,,42.0,,0.0,0.0,0.0,,,,,42.0,0.0,,,DOWN,NORMAL
2026-02-06,TPL,TPL-N0000.CM,132.5,weekly,132.5,,,,132.5,,0.0,0.0,0.0,,,,,132.5,0.0,,,DOWN,NORMAL
2026-02-06,TRAN,TRAN-N0000.CM,40.0,weekly,40.0,,,,40.0,,0.0,0.0,0.0,,,,,40.0,0.0,,,DOWN,NORMAL
2026-02-06,TSML,TSML-N0000.CM,41.7,weekly,41.7,,,,41.7,,0.0,0.0,0.0,,,,,41.7,0.0,,,DOWN,NORMAL
2026-02-06,TYRE,TYRE-N0000.CM,75.0,weekly,75.0,,,,75.0,,0.0,0.0,0.0,,,,,75.0,0.0,,,DOWN,NORMAL
2026-02-06,UAL,UAL-N0000.CM,45.0,weekly,45.0,,,,45.0,,0.0,0.0,0.0,,,,,45.0,0.0,,,DOWN,NORMAL
2026-02-06,UBC,UBC-N0000.CM,9.2,weekly,9.2,,,,9.2,,0.0,0.0,0.0,,,,,9.2,0.0,,,DOWN,NORMAL
2026-02-06,UBF,UBF-N0000.CM,1.12,weekly,1.12,,,,1.12,,0.0,0.0,0.0,,,,,1.12,0.0,,,DOWN,NORMAL
2026-02-06,UCAR,UCAR-N0000.CM,674.5,weekly,674.5,,,,674.5,,0.0,0.0,0.0,,,,,674.5,0.0,,,DOWN,NORMAL
2026-02-06,UDPL,UDPL-N0000.CM,73.1,weekly,73.1,,,,73.1,,0.0,0.0,0.0,,,,,73.1,0.0,,,DOWN,NORMAL
2026-02-06,UML,UML-N0000.CM,69.3,weekly,69.3,,,,69.3,,0.0,0.0,0.0,,,,,69.3,0.0,,,DOWN,NORMAL
2026-02-06,VFIN,VFIN-N0000.CM,40.9,weekly,40.9,,,,40.9,,0.0,0.0,0.0,,,,,40.9,0.0,,,DOWN,NORMAL
2026-02-06,VLL,VLL-X0000.CM,8.4,weekly,8.4,,,,8.4,,0.0,0.0,0.0,,,,,8.4,0.0,,,DOWN,NORMAL
2026-02-06,VONE,VONE-N0000.CM,47.5,weekly,47.5,,,,47.5,,0.0,0.0,0.0,,,,,47.5,0.0,,,DOWN,NORMAL
2026-02-06,VPEL,VPEL-N0000.CM,8.4,weekly,8.4,,,,8.4,,0.0,0.0,0.0,,,,,8.4,0.0,,,DOWN,NORMAL
2026-02-06,WAPO,WAPO-N0000.CM,27.9,weekly,27.9,,,,27.9,,0.0,0.0,0.0,,,,,27.9,0.0,,,DOWN,NORMAL
2026-02-06,WATA,WATA-N0000.CM,87.3,weekly,87.3,,,,87.3,,0.0,0.0,0.0,,,,,87.3,0.0,,,DOWN,NORMAL
2026-02-06,WIND,WIND-N0000.CM,19.7,weekly,19.7,,,,19.7,,0.0,0.0,0.0,,,,,19.7,0.0,,,DOWN,NORMAL
2026-02-06,WLTH,WLTH,8.67,weekly,8.67,,,,8.67,,0.0,0.0,0.0,,,,,8.67,0.0,,,DOWN,NORMAL
2026-02-06,YORK,YORK-N0000.CM,131.75,weekly,131.75,,,,131.75,,0.0,0.0,0.0,,,,,131.75,0.0,,,DOWN,NORMAL
